8732112	SOCCER PLAYER
82429	WRITER
318280	SOCIAL ACTIVIST
144811	POLITICIAN
1632388	POLITICIAN
649534	POLITICIAN
576084	POLITICIAN
933652	TENNIS PLAYER
3055736	MUSICIAN
200945	POLITICIAN
458312	PHILOSOPHER
39010	SINGER
16724	MUSICIAN
88048	MODEL
64612	ACTOR
100031	WRITER
64610	MUSICIAN
159370	ACTOR
254389	EXPLORER
152447	MUSICIAN
937023	WRITER
49549	POLITICIAN
149127	POLITICIAN
21632	POLITICIAN
898259	ATHLETE
49544	POLITICIAN
357210	POLITICIAN
488236	COMPANION
49894	ECONOMIST
23830	RELIGIOUS FIGURE
152195	ACTOR
363861	RELIGIOUS FIGURE
149690	SINGER
45794	ACTOR
164695	STATISTICIAN
13076	POLITICIAN
5845638	SOCCER PLAYER
655989	ANTHROPOLOGIST
18589083	ACTOR
6336359	SOCCER PLAYER
38646961	HISTORIAN
871252	PAINTER
590787	ASTRONOMER
9424472	SINGER
1098341	ACTOR
1468221	SOCCER PLAYER
729282	SOCCER PLAYER
8520	COMPOSER
12855	WRITER
66569	WRITER
1666479	SOCCER PLAYER
26542	ANTHROPOLOGIST
216912	POLITICIAN
303960	ACTOR
350798	ACTOR
55641	RELIGIOUS FIGURE
4111450	WRITER
2180	POLITICIAN
262464	CHEF
2006306	POLITICIAN
301237	POLITICIAN
60070	SINGER
326074	POLITICIAN
2722	ASTRONOMER
93809	MILITARY PERSONNEL
727569	COACH
102345	POLITICIAN
12423551	ACTOR
17484408	ACTOR
9779	PAINTER
63520	ACTOR
63523	ACTOR
376458	PHYSICIST
899215	ACTOR
187477	PHYSICIST
146843	POLITICIAN
408415	POLITICIAN
24153	RELIGIOUS FIGURE
2113720	SOCCER PLAYER
68322	ACTOR
68323	ACTOR
211074	POLITICIAN
1660132	POLITICIAN
31463373	MUSICIAN
183387	MUSICIAN
22570683	SINGER
21486576	POLITICIAN
775222	SOCCER PLAYER
7535757	SOCCER PLAYER
1473688	POLITICIAN
147711	SINGER
147719	SOCCER PLAYER
6550409	SOCCER PLAYER
472292	RELIGIOUS FIGURE
1081233	SOCCER PLAYER
430925	POLITICIAN
338378	POLITICIAN
145712	INVENTOR
66049	MILITARY PERSONNEL
474991	CHEMIST
1388604	SOCCER PLAYER
1576149	NOBLEMAN
652663	MUSICIAN
32941975	SOCCER PLAYER
336790	ACTOR
279898	POLITICIAN
558139	MUSICIAN
80441	PAINTER
603956	ATHLETE
205510	ASTRONOMER
30597099	POLITICIAN
208596	POLITICIAN
208592	POLITICIAN
5901324	SOCCER PLAYER
1327509	SOCCER PLAYER
39177668	MUSICIAN
44205	ACTOR
44203	WRITER
2795581	TENNIS PLAYER
314563	ACTOR
296515	POLITICIAN
25382632	NOBLEMAN
2019985	SOCCER PLAYER
3556240	SOCCER PLAYER
541346	POLITICIAN
3421751	CHEMIST
245104	POLITICIAN
214753	POLITICIAN
706139	SOCIAL ACTIVIST
19729548	POLITICIAN
358934	PRESENTER
174821	ACTOR
287047	WRITER
43311	PAINTER
16028	SOCIAL ACTIVIST
14055	POLITICIAN
16021	WRITER
16027	WRITER
17372	POLITICIAN
575924	COMPOSER
11794	POLITICIAN
806352	CHESS PLAYER
833888	ECONOMIST
10683	ARCHITECT
42198	COMIC ARTIST
17087	ENGINEER
44324	POLITICIAN
142127	HISTORIAN
21465	SOCIOLOGIST
48261	WRITER
20597	POLITICIAN
45610	DANCER
542932	BASKETBALL PLAYER
44569	ACTOR
13131	POLITICIAN
775026	POLITICIAN
263018	RELIGIOUS FIGURE
54010	MATHEMATICIAN
54017	POLITICIAN
1278193	POLITICIAN
21921568	REFEREE
1586	POLITICIAN
2953374	ECONOMIST
330305	MILITARY PERSONNEL
178759	WRITER
188158	WRITER
413284	SOCCER PLAYER
413285	SOCCER PLAYER
18120823	SINGER
23734	WRITER
1150775	SOCCER PLAYER
169214	MUSICIAN
51799	ACTOR
51792	COMPUTER SCIENTIST
355439	POLITICIAN
73626	ACTOR
1211405	ACTOR
255742	ACTOR
2195263	POLITICIAN
3134752	SOCCER PLAYER
1422124	SOCCER PLAYER
4051501	SOCCER PLAYER
2005649	JOURNALIST
106493	WRITER
464271	SINGER
253803	PAINTER
16705483	ACTOR
64962	ACTOR
64963	SINGER
64965	ACTOR
64966	SINGER
209215	WRITER
9271515	ACTOR
4905105	SOCCER PLAYER
299310	POLITICIAN
299317	POLITICIAN
299315	POLITICIAN
724911	RELIGIOUS FIGURE
46247	POLITICIAN
301370	PAINTER
36753	BASKETBALL PLAYER
232201	RELIGIOUS FIGURE
1563002	ACTOR
84096	MILITARY PERSONNEL
432264	PHYSICIST
427018	ACTOR
615995	MODEL
346200	WRESTLER
27848	INVENTOR
318514	ASTRONOMER
944837	GYMNAST
1408154	MUSICIAN
2022317	TENNIS PLAYER
1362558	POLITICIAN
18507	COMPANION
33703	WRITER
264061	ACTOR
15155	ARCHITECT
940648	GYMNAST
841403	POLITICIAN
142241	MUSICIAN
142242	MUSICIAN
184136	POLITICIAN
39283	PAINTER
344511	CHEMIST
68517	MILITARY PERSONNEL
182997	ACTOR
617834	HISTORIAN
511809	SOCCER PLAYER
273646	CELEBRITY
1084470	ACTOR
2420223	SOCCER PLAYER
20314501	RELIGIOUS FIGURE
954776	COMPANION
1084395	ACTOR
458654	ATHLETE
17780945	ACTOR
598363	SINGER
396803	BASKETBALL PLAYER
614566	FILM DIRECTOR
241173	POLITICIAN
744396	PHOTOGRAPHER
308577	ACTOR
3064046	POLITICIAN
18949275	POLITICIAN
1399716	SOCCER PLAYER
81834	INVENTOR
439561	RELIGIOUS FIGURE
439567	RELIGIOUS FIGURE
140489	POLITICIAN
140488	POLITICIAN
42357	ACTOR
140484	POLITICIAN
70095	MUSICIAN
70096	MUSICIAN
358668	POLITICIAN
2349722	MILITARY PERSONNEL
1233606	CHEMIST
247386	MILITARY PERSONNEL
851	CHEMIST
852	INVENTOR
2597915	COACH
78834	ACTOR
27485516	POLITICIAN
7963444	PHYSICIST
44014	EXPLORER
44012	COMPOSER
322401	DIPLOMAT
317022	CYCLIST
1886415	SOCCER PLAYER
400686	COMPANION
175143	PHYSICIAN
175146	PHYSICIST
175147	MILITARY PERSONNEL
945404	POLITICIAN
14369	CHEMIST
17949	MATHEMATICIAN
611315	MILITARY PERSONNEL
25862556	POLITICIAN
34016927	MUSICIAN
548569	ACTOR
66910	PAINTER
3067600	POLITICIAN
316772	DIPLOMAT
319793	POLITICIAN
40243	POLITICIAN
549389	PILOT
9810	WRITER
1870859	SOCCER PLAYER
12406	COMPOSER
171137	ACTOR
171133	PHILOSOPHER
771589	PHILOSOPHER
7756	MUSICIAN
525038	ACTOR
397810	DESIGNER
17541440	POLITICIAN
23701666	CHEMIST
155764	COMPOSER
49073	MUSICIAN
49072	STATISTICIAN
313768	POLITICIAN
18945023	BIOLOGIST
2575	WRESTLER
22519	MUSICIAN
364887	INVENTOR
11458	PAINTER
11457	PAINTER
57215	WRITER
703706	TENNIS PLAYER
64182	ACTOR
17121	ARTIST
167293	SINGER
974	MATHEMATICIAN
162182	WRITER
251240	PHILOSOPHER
62809	ACTOR
48388	MATHEMATICIAN
303600	ASTRONAUT
42650	ARTIST
152680	SOCCER PLAYER
152682	COMPOSER
152687	INVENTOR
48030	PAINTER
1028629	SOCCER PLAYER
48039	PHILOSOPHER
202107	MUSICIAN
10473	PHYSICIAN
25390847	BASKETBALL PLAYER
167975	ACTOR
78375	WRITER
63174	WRITER
63179	WRITER
8927	COMIC ARTIST
176356	MATHEMATICIAN
163271	ACTOR
163272	MUSICIAN
299717	ACTOR
2017814	POLITICIAN
24231931	ACTOR
1186218	COMIC ARTIST
2127805	BASKETBALL PLAYER
92550	MATHEMATICIAN
66278	POLITICIAN
18723322	WRESTLER
3064125	CYCLIST
615769	SOCCER PLAYER
18655143	WRITER
938607	PHILOSOPHER
446793	CHESS PLAYER
750206	SOCCER PLAYER
144178	RELIGIOUS FIGURE
340305	POLITICIAN
1597579	WRITER
27784	WRITER
27786	SOCIAL ACTIVIST
262156	COMPANION
17951090	CHEMIST
900704	POLITICIAN
51189	POLITICIAN
51182	MATHEMATICIAN
791531	POLITICIAN
1808237	ACTOR
32375	WRITER
166611	POLITICIAN
362820	WRITER
57550	POLITICIAN
536739	ASTRONOMER
55285	PHYSICIST
105329	ACTOR
26129	POLITICIAN
891112	ACTOR
182328	POLITICIAN
8433953	SOCCER PLAYER
167560	POLITICIAN
2030	PHILOSOPHER
143000	INVENTOR
1746765	RACING DRIVER
714155	PHYSICIAN
240181	PHYSICIAN
18313	MUSICIAN
182812	WRITER
433760	WRITER
370140	ACTOR
375390	PHYSICIST
316201	ACTOR
47334241	SOCCER PLAYER
3714597	ACTOR
620359	SOCIAL ACTIVIST
375645	SINGER
6452	MILITARY PERSONNEL
1007499	SOCCER PLAYER
1619115	BUSINESSPERSON
1019053	RACING DRIVER
2115686	SOCCER PLAYER
19445	RELIGIOUS FIGURE
19444	WRITER
231187	PHILOSOPHER
1132212	POLITICIAN
2588797	SINGER
47486961	MUSICIAN
84508	PHYSICIAN
4068	MATHEMATICIAN
299489	MILITARY PERSONNEL
353288	POLITICIAN
5606060	CYCLIST
89821	WRITER
245160	POLITICIAN
287740	RACING DRIVER
19991	POLITICIAN
19990	POLITICIAN
19992	POLITICIAN
189654	ASTRONOMER
15669496	SOCCER PLAYER
357365	BIOLOGIST
42090	MILITARY PERSONNEL
42091	MAFIOSO
140367	MILITARY PERSONNEL
42099	ACTOR
2838121	CHEMIST
1114570	SOCCER PLAYER
1873388	ACTOR
80047	WRITER
44735	ACTOR
200053	ACTOR
20682666	TENNIS PLAYER
772901	SOCCER PLAYER
519607	ACTOR
10101	PHYSICIST
54268	MUSICIAN
11857	FILM DIRECTOR
3168862	SOCCER PLAYER
44191	WRITER
80933	POLITICIAN
125209	NOBLEMAN
1086479	MODEL
399536	POLITICIAN
399533	BASKETBALL PLAYER
4713460	SOCCER PLAYER
1661	POLITICIAN
1660	POLITICIAN
341810	MATHEMATICIAN
306325	WRESTLER
154987	NOBLEMAN
296863	NOBLEMAN
400491	POLITICIAN
160753	POLITICIAN
339	WRITER
1766006	MUSICIAN
2108274	ACTOR
1061132	ACTOR
151855	MAFIOSO
5679842	TENNIS PLAYER
150186	POLITICIAN
386571	MILITARY PERSONNEL
16193	BASEBALL PLAYER
307798	PHILOSOPHER
335936	POLITICIAN
891357	PHYSICIAN
16449	WRITER
65422	POLITICIAN
86768	ARCHITECT
305487	WRESTLER
2547363	ACTOR
16441	CHEF
158538	BOXER
23552524	SOCCER PLAYER
261150	SINGER
215642	SINGER
927906	TENNIS PLAYER
71908	JUDGE
210968	ENGINEER
52707	ACTOR
645679	FILM DIRECTOR
113746	ACTOR
53255	PHILOSOPHER
53257	ACTOR
14990262	SINGER
20428	PHYSICIAN
301483	PHILOSOPHER
142548	ACTOR
142540	SINGER
1401089	HISTORIAN
37243	WRITER
495224	COMPOSER
78500	POLITICIAN
38094479	POLITICIAN
92459	POLITICIAN
26743	PSYCHOLOGIST
187688	WRITER
72590	WRITER
72591	WRITER
944600	RACING DRIVER
335166	POLITICIAN
50139	RELIGIOUS FIGURE
187358	PAINTER
24429	RELIGIOUS FIGURE
24428	RELIGIOUS FIGURE
712477	MUSICIAN
24423	RELIGIOUS FIGURE
24427	NOBLEMAN
182494	MUSICIAN
77413	POLITICIAN
77414	COMPANION
162282	BIOLOGIST
21719255	SOCCER PLAYER
923811	MUSICIAN
42823962	COMPOSER
409842	ACTOR
2110323	SINGER
5519166	REFEREE
19371120	MODEL
21492554	RELIGIOUS FIGURE
4471	ACTOR
612068	ACTOR
139177	WRITER
780487	CHEMIST
344917	RACING DRIVER
1042690	POLITICIAN
700574	SOCCER PLAYER
185447	PILOT
321413	POLITICIAN
203291	CHEMIST
203292	POLITICIAN
854039	POLITICIAN
249897	ACTOR
901247	SOCIAL ACTIVIST
232669	SINGER
615861	SOCCER PLAYER
21194392	SOCCER PLAYER
1586826	BIOLOGIST
137241	FILM DIRECTOR
248859	PHILOSOPHER
315859	COMPANION
936829	ACTOR
299734	ACTOR
47969	POLITICIAN
569123	CHEMIST
175847	POLITICIAN
171549	ACTOR
13969	INVENTOR
1587162	POLITICIAN
2178819	SINGER
234623	POLITICIAN
11402229	ACTOR
5884	WRITER
87793	MATHEMATICIAN
300531	ASTRONAUT
842599	RELIGIOUS FIGURE
27827075	WRITER
453244	SINGER
11983273	ACTOR
20333139	SOCCER PLAYER
406617	DESIGNER
16603	ACTOR
74809	WRITER
12775	COMPOSER
12776	COMPOSER
398824	BIOLOGIST
27333510	MUSICIAN
311360	WRITER
64719	PAINTER
64710	COMPOSER
396469	PHYSICIST
63727	ASTRONAUT
635247	ACTOR
12041776	SOCCER PLAYER
4838495	SOCCER PLAYER
664075	WRITER
324316	ECONOMIST
90239	ACTOR
11959	PHILOSOPHER
11958	PHILOSOPHER
11955	POLITICIAN
255645	BASKETBALL PLAYER
62182	SOCIAL ACTIVIST
32813994	MILITARY PERSONNEL
325049	TENNIS PLAYER
164370	ACTOR
2255217	COACH
7722108	EXPLORER
164378	PAINTER
512467	POLITICIAN
29550	WRITER
191864	POLITICIAN
766966	POLITICIAN
348759	NOBLEMAN
4057953	SWIMMER
349084	POLITICIAN
1468146	SOCCER PLAYER
1491853	SOCCER PLAYER
399703	ACTOR
8397	COMPOSER
782187	TENNIS PLAYER
291520	ACTOR
580137	ACTOR
1363	PHYSICIST
242794	ACTOR
22468	EXTREMIST
651006	SINGER
414266	ECONOMIST
26370	WRITER
220166	WRITER
220160	SOCCER PLAYER
23819805	ACTOR
106358	SINGER
2449412	WRESTLER
4601789	SINGER
161292	ACTOR
2440	PAINTER
2447	WRITER
8095	COMPUTER SCIENTIST
251482	PHILOSOPHER
194037	WRITER
57187	SINGER
191043	RELIGIOUS FIGURE
32501324	EXTREMIST
8091	WRITER
53352	ARCHITECT
2080298	TENNIS PLAYER
53358	RELIGIOUS FIGURE
3543763	ACTOR
1447216	SOCCER PLAYER
2581147	SOCCER PLAYER
1431133	SOCCER PLAYER
347480	SOCCER PLAYER
789033	CHEMIST
98912	MATHEMATICIAN
2277332	RACING DRIVER
1162218	ECONOMIST
96495	POLITICIAN
278119	ACTOR
3196403	MILITARY PERSONNEL
157495	PHILOSOPHER
380296	POLITICIAN
31126	PAINTER
907547	PAINTER
27640410	SOCCER PLAYER
434162	PSYCHOLOGIST
430849	SOCCER PLAYER
2807634	ECONOMIST
66164	SOCCER PLAYER
66161	ATHLETE
647263	RACING DRIVER
710551	ACTOR
42148	ACTOR
25945	ARCHITECT
449399	POLITICIAN
1199468	CHEMIST
396661	PHYSICIST
392566	POLITICIAN
6140	POLITICIAN
896953	FILM DIRECTOR
717028	ARCHITECT
376949	PHYSICIAN
378926	SINGER
22702	PHILOSOPHER
26423558	SINGER
2573789	FILM DIRECTOR
21552009	COMPANION
38422	PHILOSOPHER
4537	ACTOR
246309	ACTOR
5126914	ACTOR
591670	WRITER
248333	WRITER
16315	WRITER
202827	WRITER
12955	MATHEMATICIAN
12957	WRITER
12958	COMPOSER
557154	SOCCER PLAYER
159896	WRITER
4321056	POLITICIAN
37762	POLITICIAN
399146	ACTOR
30756	WRITER
23853	RELIGIOUS FIGURE
437373	POLITICIAN
325456	SOCCER PLAYER
159769	POLITICIAN
541421	ACTOR
1018235	ACTOR
4712356	SOCCER PLAYER
8215839	SOCCER PLAYER
312772	HISTORIAN
11369	FILM DIRECTOR
89151	POLITICIAN
582840	ASTRONOMER
127657	PAINTER
1586608	POLITICIAN
103360	POLITICIAN
103362	PAINTER
1770718	ACTOR
30657971	SOCCER PLAYER
241230	SOCCER PLAYER
65676	COMPOSER
215217	WRITER
240540	PHYSICIAN
81285	COACH
148328	SINGER
587936	RELIGIOUS FIGURE
46068	RELIGIOUS FIGURE
2731678	SOCCER PLAYER
52246	MILITARY PERSONNEL
80481	POLITICIAN
19821	POLITICIAN
63689	WRITER
12104	INVENTOR
898490	BUSINESSPERSON
484101	ACTOR
8394247	SOCCER PLAYER
548880	POLITICIAN
46684	POLITICIAN
45985	SINGER
46688	POLITICIAN
48303	POLITICIAN
152066	CYCLIST
26954	WRITER
320005	POLITICIAN
178879	PHYSICIAN
920887	MUSICIAN
412054	ATHLETE
158608	POLITICIAN
157653	WRITER
45080	EXPLORER
163416	SINGER
2847	SOCIAL ACTIVIST
20076	SOCIAL ACTIVIST
627760	POLITICIAN
252891	POLITICIAN
187094	ACTOR
41988252	POLITICIAN
58548	POLITICIAN
2633740	SOCCER PLAYER
222978	BIOLOGIST
67765	POLITICIAN
67763	ACTOR
67761	POLITICIAN
23673	RELIGIOUS FIGURE
66417	BASEBALL PLAYER
51456	POLITICIAN
673341	POLITICIAN
196221	MATHEMATICIAN
1102876	POLITICIAN
5026209	POLITICIAN
430391	FASHION DESIGNER
50504	MUSICIAN
2357358	SOCCER PLAYER
2301712	ACTOR
223318	WRITER
1519807	ARTIST
312675	MATHEMATICIAN
20238168	RELIGIOUS FIGURE
22946595	SOCCER PLAYER
253968	POLITICIAN
53327	ACTOR
253962	POLITICIAN
424778	WRESTLER
723455	POLITICIAN
2047242	SINGER
196914	BUSINESSPERSON
9615288	ACTOR
25093	POLITICIAN
285438	PAINTER
227111	PHILOSOPHER
1053227	SOCCER PLAYER
473437	SINGER
528417	ACTOR
234756	RACING DRIVER
185816	POLITICIAN
422325	RACING DRIVER
42821450	COMPOSER
38268805	POLITICIAN
17470	POLITICIAN
33422	HOCKEY PLAYER
18425	WRITER
1213617	BUSINESSPERSON
380557	WRITER
15614	WRITER
475101	POLITICIAN
475100	PHYSICIAN
1016502	SINGER
18390	POLITICIAN
37211	POLITICIAN
2303386	SOCCER PLAYER
199997	MODEL
854593	PAINTER
67404	ACTOR
692124	ACTOR
1351589	MUSICIAN
77127	ARCHAEOLOGIST
185034	HISTORIAN
1393912	RACING DRIVER
26408430	SOCCER PLAYER
33983258	SOCIAL ACTIVIST
231338	EXTREMIST
523641	POLITICIAN
10733176	EXTREMIST
1610108	POLITICIAN
141013	WRITER
920575	PHILOSOPHER
44112	CHEMIST
203582	MILITARY PERSONNEL
3150449	SOCCER PLAYER
14205	ECONOMIST
87384	PHYSICIAN
4426900	SINGER
83895	RELIGIOUS FIGURE
787723	MILITARY PERSONNEL
21194008	ACTOR
462166	CHESS PLAYER
178655	MATHEMATICIAN
29922	POLITICIAN
166450	COMIC ARTIST
316129	PHILOSOPHER
48918	POLITICIAN
8703405	SOCCER PLAYER
318870	DESIGNER
620653	PHILOSOPHER
174004	PHILOSOPHER
174005	COMPOSER
163893	ACTOR
163892	ACTOR
2716670	SOCCER PLAYER
664754	SOCIAL ACTIVIST
23895883	POLITICIAN
251592	POLITICIAN
261665	MILITARY PERSONNEL
1881169	POLITICIAN
13896	WRITER
307715	MUSICIAN
878643	BASKETBALL PLAYER
1302075	SOCCER PLAYER
5275584	SOCCER PLAYER
2238	RELIGIOUS FIGURE
16115	ACTOR
51929	RELIGIOUS FIGURE
486217	ARCHITECT
293321	ARTIST
846326	CYCLIST
2146365	ACTOR
235312	ACTOR
64371	PAINTER
64372	COMPANION
14658265	SOCCER PLAYER
2394512	SINGER
609234	ENGINEER
387629	POLITICIAN
216616	MUSICIAN
301406	TENNIS PLAYER
78239	ACTOR
1183272	CHEMIST
3682763	POLITICIAN
20608805	SOCCER PLAYER
1135560	MATHEMATICIAN
63349	CHEMIST
21511	MUSICIAN
63342	WRITER
149626	PHYSICIST
4488430	SINGER
50203	PHYSICIAN
335251	WRITER
50206	POLITICIAN
2192581	POLITICIAN
160158	BUSINESSPERSON
13036212	ACTOR
79182	POLITICIAN
164640	TENNIS PLAYER
104743	POLITICIAN
77323	SOCIAL ACTIVIST
2640722	SOCCER PLAYER
356058	ACTOR
34454	WRITER
15003874	ACTOR
77498	POLITICIAN
430144	ACTOR
77491	ACTOR
66592	COMPOSER
358125	WRITER
55072	POLITICIAN
55077	POLITICIAN
61645	POLITICIAN
189733	EXPLORER
900625	SOCCER PLAYER
23825	RELIGIOUS FIGURE
23826	RELIGIOUS FIGURE
23827	RELIGIOUS FIGURE
23828	RELIGIOUS FIGURE
23829	RELIGIOUS FIGURE
18307757	COMEDIAN
355502	BASKETBALL PLAYER
1260928	POLITICIAN
197967	POLITICIAN
289453	POLITICIAN
2305889	SOCCER PLAYER
455361	POLITICIAN
8000182	SOCCER PLAYER
342137	POLITICIAN
75233	PHILOSOPHER
2176	POLITICIAN
14045	ACTOR
483360	ACTOR
161133	MILITARY PERSONNEL
1142794	COACH
265422	MODEL
172892	POLITICIAN
172896	MATHEMATICIAN
1699656	WRITER
7934578	SOCCER PLAYER
171276	PHILOSOPHER
508717	ACTOR
638424	ASTRONOMER
475734	POLITICIAN
72301	WRITER
1178722	CHEMIST
54218	NOBLEMAN
204955	POLITICIAN
160199	POLITICIAN
1875789	ACTOR
6578269	SOCCER PLAYER
1658720	SOCCER PLAYER
824773	SOCCER PLAYER
80051	POLITICIAN
254595	POLITICIAN
513402	ARCHITECT
323750	POLITICIAN
7345	COMIC ARTIST
7342	PHILOSOPHER
39762	PAINTER
1429626	POLITICIAN
1460441	SOCCER PLAYER
421864	RELIGIOUS FIGURE
1614498	ARTIST
399783	TENNIS PLAYER
399787	POLITICIAN
1051	PHYSICIAN
1058	WRITER
242243	PHYSICIST
400595	ACTOR
863760	ACTOR
350325	PUBLIC WORKER
30876771	MILITARY PERSONNEL
650896	RELIGIOUS FIGURE
11041	LINGUIST
609806	MILITARY PERSONNEL
5950855	ACTOR
15965	GEOLOGIST
15967	ACTOR
18835858	COMPANION
485701	POLITICIAN
3944782	TENNIS PLAYER
400247	MAFIOSO
28824	WRITER
12531	ACTOR
1801702	PHYSICIAN
16095	MUSICIAN
16094	COMPOSER
16097	ASTRONOMER
2293356	SOCCER PLAYER
6816922	SOCCER PLAYER
3406259	SOCCER PLAYER
16324	POLITICIAN
16321	POLITICIAN
16329	RELIGIOUS FIGURE
214233	SINGER
566471	SOCCER PLAYER
1141823	COMPOSER
81590	PSYCHOLOGIST
46377	POLITICIAN
46373	POLITICIAN
998179	BIOLOGIST
1873	MATHEMATICIAN
766186	CHEMIST
57101	COMPANION
805877	CYCLIST
52627	ACTOR
102229	SCULPTOR
1129182	COACH
147368	ACTOR
147367	SINGER
147362	FILM DIRECTOR
599745	ACTOR
1024827	SOCCER PLAYER
137007	POLITICIAN
1440742	PHYSICIST
167805	SINGER
2750126	FILM DIRECTOR
729933	CHEMIST
18950800	MATHEMATICIAN
22691176	POLITICIAN
8418427	SOCCER PLAYER
3234733	SOCCER PLAYER
79448	COMPOSER
72495	CHESS PLAYER
1051502	MILITARY PERSONNEL
1434568	ACTOR
188698	POLITICIAN
182758	POLITICIAN
1398851	WRITER
1178444	CHEMIST
228998	JOURNALIST
77512	POLITICIAN
151276	POLITICIAN
1927744	POLITICIAN
2396012	SOCCER PLAYER
382879	WRITER
38935	POLITICIAN
38938	RELIGIOUS FIGURE
38939	FILM DIRECTOR
204819	CHEMIST
23787	RELIGIOUS FIGURE
236636	WRITER
23789	RELIGIOUS FIGURE
147831	POLITICIAN
51749	COACH
21079477	POLITICIAN
25789	RELIGIOUS FIGURE
85226	MUSICIAN
827887	SOCCER PLAYER
18950939	WRITER
1253093	ACTOR
13433	WRITER
309008	POLITICIAN
553957	ACTOR
205495	PHILOSOPHER
70631	GEOGRAPHER
314682	RELIGIOUS FIGURE
33110	PHILOSOPHER
4644073	SOCCER PLAYER
33119	WRITER
337976	SOCIAL ACTIVIST
615942	ACTOR
27234670	SINGER
182032	WRITER
30542159	POLITICIAN
856871	MUSICIAN
11905904	SOCCER PLAYER
856879	MUSICIAN
33807	ARCHITECT
18002	WRITER
12024103	SOCCER PLAYER
5768	WRITER
5766	POLITICIAN
326327	LINGUIST
144848	SINGER
13331280	ACTOR
372857	BASKETBALL PLAYER
1886352	RACING DRIVER
47153	POLITICIAN
16521	ACTOR
170402	CHESS PLAYER
276310	PRODUCER
170409	ACTOR
12635	ARCHITECT
173668	PAINTER
84957	WRITER
396507	PHYSICIST
2525121	ATHLETE
29818009	ACTOR
5826085	POLITICIAN
21787	WRITER
494073	SINGER
46607	POLITICIAN
4746675	SOCCER PLAYER
49650	ACTOR
744323	CHEMIST
1718619	PHYSICIAN
735397	POLITICIAN
236295	POLITICIAN
23738502	NOBLEMAN
62559	POLITICIAN
62558	POLITICIAN
18622119	WRITER
20787	RELIGIOUS FIGURE
2783549	SOCCER PLAYER
2650995	SOCCER PLAYER
62556	COMPANION
167032	SINGER
2492542	ARTIST
79156	ACTOR
254410	POLITICIAN
367043	POLITICIAN
543293	SOCCER PLAYER
48522	SOCIAL ACTIVIST
426381	SOCCER PLAYER
44608	ACTOR
1790	PIRATE
59658	PHILOSOPHER
59659	POLITICIAN
161436	ACTOR
29455	ACTOR
176935	WRITER
18010	POLITICIAN
269980	PHYSICIST
12892545	SOCCER PLAYER
11885871	SOCCER PLAYER
148837	INVENTOR
9840	RELIGIOUS FIGURE
243906	BIOLOGIST
33574178	POLITICIAN
4530612	TENNIS PLAYER
416255	GEOGRAPHER
28320	SOCIAL ACTIVIST
267720	POLITICIAN
1108887	CHESS PLAYER
1348610	SOCCER PLAYER
735479	SOCCER PLAYER
259901	POLITICIAN
747162	WRITER
770461	WRITER
393545	POLITICIAN
10953971	ACTOR
46878774	BUSINESSPERSON
651486	ACTOR
306574	PAINTER
222445	ACTOR
304041	POLITICIAN
581035	RELIGIOUS FIGURE
166163	POLITICIAN
303892	SINGER
153560	CONDUCTOR
64464	WRITER
31471	SINGER
194176	COMPANION
196999	PHYSICIST
97367	ECONOMIST
7310634	POLITICIAN
376619	POLITICIAN
105587	MATHEMATICIAN
1484768	POLITICIAN
271275	ACTOR
24053	RELIGIOUS FIGURE
24054	RELIGIOUS FIGURE
24055	RELIGIOUS FIGURE
24056	RELIGIOUS FIGURE
24057	RELIGIOUS FIGURE
24058	RELIGIOUS FIGURE
39565559	POLITICIAN
15192	RELIGIOUS FIGURE
198336	PSYCHOLOGIST
71870	ACTOR
197736	ACTOR
7955806	MUSICIAN
102054	PAINTER
102058	RELIGIOUS FIGURE
2203796	SINGER
66283	COMPOSER
1532027	SINGER
25674	WRITER
630789	TENNIS PLAYER
25867	BIOLOGIST
301864	PRESENTER
156005	POLITICIAN
24340	RELIGIOUS FIGURE
13994263	SINGER
8093233	WRITER
78298	POLITICIAN
1193320	POLITICIAN
24342	RELIGIOUS FIGURE
189688	RELIGIOUS FIGURE
1470115	SINGER
612521	SOCCER PLAYER
717340	SINGER
47147	SINGER
703114	PAINTER
22068	WRITER
396743	PHYSICIST
396741	PHYSICIST
18334077	RACING DRIVER
308174	RELIGIOUS FIGURE
1178188	MUSICIAN
4670	ACTOR
328687	ACTOR
627731	POLITICIAN
5142	ACTOR
5551567	SOCCER PLAYER
1234615	SOCCER PLAYER
23598923	SOCCER PLAYER
16556	COMIC ARTIST
11400799	POLITICIAN
2676195	SOCCER PLAYER
317349	ANTHROPOLOGIST
311423	PAINTER
16558	SWIMMER
323818	ACTOR
14280	POLITICIAN
1596378	SOCCER PLAYER
8218	COMPUTER SCIENTIST
365175	POLITICIAN
8211	PHILOSOPHER
284337	CYCLIST
407142	POLITICIAN
663508	SINGER
296388	ACTOR
239235	SINGER
1323135	SOCCER PLAYER
159603	ACTOR
1547798	TENNIS PLAYER
318569	COACH
44888	COMPOSER
44887	COMPOSER
44886	RELIGIOUS FIGURE
40501	POLITICIAN
420766	POLITICIAN
1322662	COACH
4418261	TENNIS PLAYER
1075887	POLITICIAN
207992	POLITICIAN
160930	SCULPTOR
5040937	ACTOR
370242	PHYSICIAN
43084	ACTOR
1126578	ACTOR
2132449	CYCLIST
65139	WRITER
